Topology 
Layer 0, Neurons-85, Activation-LINEARLayer 1, Neurons-170, Activation-RELULayer 2, Neurons-170, Activation-RELULayer 3, Neurons-32, Activation-SOFTMAX
Learning Rate,0.0005
Training Time, 7010.0s

Batches,Hands,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
350000,11200000,0.432311,0.508266,17.1313,1.09835,10.9753,10.4456,7.99465,0.835918,0.489081,0.518093,
352000,11264000,0.432762,0.511672,17.1442,0.230142,10.985,10.4511,8.00186,0.186239,0.0963912,0.0948105,
354000,11328000,0.433172,0.505266,17.1671,0.137143,10.9986,10.4626,8.01714,0.118286,0.0527554,0.0450968,
356000,11392000,0.433574,0.504719,17.1766,0.616292,11.0058,10.4666,8.02239,0.524717,0.228933,0.228204,
358000,11456000,0.433976,0.505547,17.1926,0.1702,11.0166,10.474,8.0321,0.125801,0.0718441,0.0893339,
360000,11520000,0.434383,0.507344,17.2033,0.1817,11.0244,10.4786,8.03824,0.145801,0.0836646,0.0689726,
362000,11584000,0.434795,0.508984,17.2214,0.785468,11.0358,10.4875,8.04996,0.656966,0.297429,0.311273,
364000,11648000,0.435221,0.512187,17.2359,0.744289,11.045,10.4945,8.05909,0.578581,0.317711,0.343905,
366000,11712000,0.4356,0.504656,17.2486,1.03964,11.0534,10.5005,8.06708,0.858861,0.40318,0.425046,
368000,11776000,0.435939,0.497891,17.2622,0.100123,11.0627,10.5067,8.07524,0.0797527,0.0381395,0.0470062,
370000,11840000,0.436334,0.509,17.2808,0.367905,11.0753,10.5153,8.08666,0.299666,0.138066,0.162762,
372000,11904000,0.436704,0.505234,17.301,0.153218,11.0883,10.5248,8.09952,0.127432,0.0597224,0.0605801,
374000,11968000,0.437062,0.503688,17.3191,0.421441,11.1009,10.533,8.11041,0.355406,0.163291,0.156957,
376000,12032000,0.437439,0.507875,17.33,0.32051,11.1093,10.5375,8.11632,0.248778,0.13726,0.148311,
378000,12096000,0.437834,0.512141,17.3469,0.189003,11.1208,10.5452,8.12654,0.160675,0.0625123,0.0774468,
380000,12160000,0.438203,0.507906,17.3575,0.384715,11.1306,10.5487,8.13126,0.320772,0.164548,0.134294,
382000,12224000,0.438552,0.504844,17.3739,0.153288,11.1411,10.5565,8.14173,0.120951,0.0595794,0.0729281,
384000,12288000,0.438887,0.502828,17.3841,0.985621,11.1485,10.561,8.14768,0.813549,0.351222,0.431543,
386000,12352000,0.439286,0.515969,17.4013,1.47686,11.1594,10.5692,8.15866,1.20218,0.60532,0.607852,
388000,12416000,0.439643,0.508469,17.4121,0.460317,11.1677,10.5737,8.16464,0.395419,0.166937,0.166337,
390000,12480000,0.439994,0.508172,17.4299,0.657501,11.1793,10.5822,8.17578,0.546908,0.280232,0.233816,
392000,12544000,0.44035,0.509844,17.4399,0.260535,11.1884,10.5854,8.18031,0.20885,0.108307,0.111936,
394000,12608000,0.440651,0.4995,17.4525,0.523555,11.1978,10.5908,8.18736,0.481182,0.155561,0.135552,
396000,12672000,0.440972,0.504234,17.4735,0.472914,11.2133,10.5999,8.19936,0.408732,0.144323,0.189096,
398000,12736000,0.441304,0.507,17.4867,0.458634,11.2231,10.6055,8.20668,0.383476,0.173162,0.182499,
400000,12800000,0.44163,0.506656,17.501,0.0227306,11.2329,10.612,8.21543,0.0189338,0.00831921,0.00943319,
402000,12864000,0.441968,0.509531,17.5108,0.529147,11.2397,10.6164,8.22127,0.420113,0.191839,0.258262,
404000,12928000,0.44227,0.502828,17.5176,0.222465,11.2456,10.6187,8.22461,0.189629,0.0859659,0.0783684,
406000,12992000,0.442593,0.507937,17.5259,0.0663763,11.2516,10.6224,8.2295,0.0538509,0.0289737,0.0258151,
408000,13056000,0.44292,0.509281,17.5436,1.00302,11.2631,10.6309,8.24053,0.829525,0.385771,0.411248,
410000,13120000,0.443256,0.511859,17.5528,0.300932,11.271,10.6341,8.24513,0.261576,0.106519,0.103881,
412000,13184000,0.443574,0.508625,17.5619,0.138903,11.2783,10.6377,8.24982,0.118899,0.0528696,0.0486001,
