Topology 
Layer 0, Neurons-85, Activation-LINEARLayer 1, Neurons-170, Activation-RELULayer 2, Neurons-170, Activation-RELULayer 3, Neurons-32, Activation-SOFTMAX
Learning Rate,0.0001
Training Time, 7043.79s

Batches,Hands,TotalAvgScore,RecentAvgScore,GlobalWeightNorm,GlobalGradientNorm,Layer1WeightNorm,Layer2WeightNorm,Layer3WeightNorm,Layer1GradientNorm,Layer2GradientNorm,Layer3GradientNorm,
338000,10816000,0.439142,0.51775,17.9439,0.379133,11.536,10.8322,8.45975,0.327242,0.151663,0.116847,
340000,10880000,0.439611,0.518844,17.9678,0.736855,11.5535,10.8429,8.47292,0.63823,0.249772,0.270613,
342000,10944000,0.440081,0.520016,17.9858,1.07696,11.5682,10.8501,8.48177,0.87163,0.435187,0.459051,
344000,11008000,0.440568,0.523828,18.0106,2.3996,11.5866,10.8611,8.49521,1.904,1.04269,1.02257,
346000,11072000,0.441039,0.521969,18.0324,0.408231,11.6036,10.8704,8.50643,0.359662,0.154899,0.115335,
348000,11136000,0.441475,0.517047,18.0525,0.940612,11.6182,10.8794,8.51758,0.74582,0.407241,0.403309,
350000,11200000,0.441924,0.520016,18.0736,0.257228,11.635,10.8882,8.5282,0.193046,0.117453,0.122899,
352000,11264000,0.442367,0.519828,18.1007,0.15907,11.6535,10.901,8.54398,0.135822,0.0613394,0.0556154,
354000,11328000,0.442774,0.514391,18.1236,0.268145,11.6702,10.9111,8.55663,0.230677,0.102467,0.0905,
356000,11392000,0.443213,0.520922,18.148,1.41723,11.6908,10.9206,8.56837,1.18499,0.554713,0.544631,
358000,11456000,0.44364,0.519641,18.1653,4.99845,11.7048,10.9276,8.57696,4.33152,1.88818,1.63008,
360000,11520000,0.44404,0.515672,18.1884,0.588193,11.7212,10.9382,8.58994,0.510138,0.217856,0.195624,
362000,11584000,0.444453,0.51875,18.2111,0.676732,11.7376,10.9484,8.60254,0.563376,0.265279,0.264956,
364000,11648000,0.44488,0.522172,18.2366,0.613833,11.7559,10.96,8.61692,0.540902,0.239407,0.164014,
366000,11712000,0.44529,0.519891,18.2624,0.755761,11.7742,10.9717,8.63162,0.61566,0.300946,0.318698,
368000,11776000,0.445687,0.518438,18.2875,0.571793,11.7921,10.9833,8.64556,0.523559,0.178985,0.144216,
370000,11840000,0.446081,0.518609,18.3126,0.830065,11.8096,10.995,8.65994,0.667238,0.358445,0.339588,
372000,11904000,0.446468,0.518016,18.3352,2.20885,11.8275,11.0045,8.67125,1.83588,0.859196,0.87769,
374000,11968000,0.446859,0.519578,18.3564,0.150353,11.8445,11.0133,8.68181,0.137887,0.0468751,0.037361,
376000,12032000,0.44721,0.512766,18.383,0.468499,11.8642,11.0251,8.69612,0.407804,0.172926,0.152592,
378000,12096000,0.447624,0.525547,18.4104,0.120352,11.8831,11.0378,8.71195,0.0875684,0.0556175,0.061017,
380000,12160000,0.447991,0.51725,18.4334,0.320314,11.9002,11.0481,8.72442,0.289299,0.100894,0.093423,
382000,12224000,0.448347,0.516125,18.4578,3.32881,11.9188,11.0586,8.73716,3.02632,1.17565,0.734959,
384000,12288000,0.448716,0.519094,18.4834,4.28469,11.9377,11.0701,8.75109,3.68257,1.66306,1.42527,
386000,12352000,0.449104,0.523687,18.5152,0.567287,11.9599,11.0849,8.76923,0.507931,0.196024,0.159358,
388000,12416000,0.449475,0.521031,18.536,0.876583,11.9783,11.0927,8.77818,0.789916,0.314618,0.213178,
390000,12480000,0.449837,0.520141,18.561,0.579653,11.9967,11.1039,8.7918,0.43836,0.274955,0.261222,
392000,12544000,0.450192,0.519297,18.5857,0.342101,12.0142,11.1149,8.80607,0.308096,0.123527,0.0827723,
394000,12608000,0.450516,0.514078,18.6093,0.205235,12.032,11.1253,8.81847,0.178857,0.074776,0.0673798,
396000,12672000,0.450901,0.526656,18.6354,0.433847,12.0519,11.1367,8.832,0.407733,0.118033,0.0896936,
398000,12736000,0.451226,0.515594,18.6605,1.16538,12.0709,11.1475,8.84555,1.01422,0.406999,0.40475,
400000,12800000,0.451553,0.516719,18.6823,1.11315,12.0894,11.156,8.85544,0.881138,0.470081,0.491645,
402000,12864000,0.45192,0.525234,18.7046,6.81728,12.1065,11.1655,8.86707,6.02788,2.53832,1.92272,
404000,12928000,0.452246,0.517906,18.7301,0.838684,12.1238,11.1777,8.88203,0.761754,0.270005,0.224096,
406000,12992000,0.452569,0.517812,18.7554,0.896859,12.1411,11.1896,8.89674,0.84063,0.260866,0.172178,
408000,13056000,0.452921,0.524359,18.7765,0.98846,12.1572,11.1988,8.90748,0.913151,0.328365,0.188109,
410000,13120000,0.453245,0.519203,18.802,0.171388,12.1748,11.211,8.92217,0.142854,0.0669346,0.0669799,
412000,13184000,0.453579,0.522172,18.8245,0.731202,12.1919,11.2208,8.93382,0.632281,0.251104,0.268001,
414000,13248000,0.453893,0.518641,18.8545,1.70674,12.2126,11.2348,8.95106,1.54075,0.590607,0.43617,
416000,13312000,0.454193,0.516109,18.8812,0.517457,12.2312,11.2473,8.96637,0.455562,0.177577,0.169384,
418000,13376000,0.454543,0.527375,18.9051,0.433439,12.2486,11.258,8.97974,0.372353,0.163104,0.150399,
420000,13440000,0.45488,0.525297,18.9244,2.11086,12.2635,11.2661,8.98963,1.94606,0.704299,0.415365,
422000,13504000,0.455204,0.52325,18.9488,0.510039,12.2814,11.2771,9.00288,0.468144,0.168065,0.112848,
424000,13568000,0.455521,0.522469,18.9723,0.731981,12.2983,11.2878,9.01575,0.637728,0.283358,0.220923,
426000,13632000,0.455807,0.516375,19.0033,0.414577,12.322,11.3015,9.0315,0.375058,0.127197,0.122582,
428000,13696000,0.456127,0.524375,19.0289,1.31235,12.3419,11.3126,9.04438,1.1951,0.434548,0.324282,
430000,13760000,0.456428,0.520844,19.0505,0.449879,12.3584,11.322,9.05551,0.382308,0.181563,0.152535,
432000,13824000,0.456745,0.524781,19.0696,0.684782,12.3743,11.3297,9.06441,0.588458,0.26617,0.227588,
434000,13888000,0.457065,0.526344,19.0907,2.5648,12.3909,11.3386,9.07503,2.23145,0.925627,0.86142,
436000,13952000,0.457386,0.527031,19.1129,0.865527,12.408,11.3482,9.08639,0.770221,0.282006,0.27635,
438000,14016000,0.457671,0.51975,19.1393,0.66896,12.4266,11.3604,9.1013,0.592001,0.246649,0.190279,
440000,14080000,0.457982,0.526047,19.1609,0.710703,12.4457,11.3686,9.11053,0.571956,0.314269,0.281427,
442000,14144000,0.458281,0.524156,19.1763,1.47485,12.4598,11.374,9.11667,1.36517,0.472135,0.297647,
